image url,microsoft azure labels,gluon labels,google label description,google object detection
https://pbs.twimg.com/media/DIbPcH5VwAMjfWX?format=jpg&name=medium,"['fashion accessory', 'human face', 'outdoor', 'person', 'smile', 'sun hat', 'clothing', 'fedora', 'cowboy hat', 'selfie', 'headgear', 'goggles', 'man', 'hat', 'woman', 'glasses', 'posing']","['bonnet', 'stone wall']","['Smile', 'Happy', 'Cap', 'Travel', 'Fun', 'Cool', 'Headgear', 'Leisure', 'Hat', 'T-shirt']","['Person', 'Fedora', 'Top', 'Hat', 'Handbag']"
https://pbs.twimg.com/media/DJtx1f0UQAAQnJE?format=jpg&name=medium,"['text', 'book', 'floor', 'indoor', 'rabbit', 'cartoon', 'screenshot', 'animal', 'poster']","['hare', 'wood rabbit']","['Cloud', 'Hand', 'Photograph', 'White', 'Sky', 'Light', 'Human', 'Felidae', 'Happy', 'Wood']",['Animal']
https://pbs.twimg.com/media/DK7Y6HqVAAAhZBT?format=jpg&name=small,"['indoor', 'cat', 'animal', 'bunny', 'floor', 'mammal', 'rabbit', 'cute', 'laying', 'lagomorph', 'pig', 'mouse', 'rabbits and hares', 'snout', 'gray', 'domestic rabbit', 'bunny rabbit', 'grey', 'domestic cat']",['Angora'],"['Eye', 'Rabbit', 'Rabbits and Hares', 'Whiskers', 'Grey', 'Ear', 'Fawn', 'Domestic rabbit', 'Snout', 'Liver']",['Animal']
https://pbs.twimg.com/media/DMIlHSdX0AESS4c?format=jpg&name=medium,"['flower', 'garden', 'rabbit', 'plant', 'stuffed', 'autumn']",['teddy'],"['Flower', 'Plant', 'Botany', 'Rabbit', 'Grass', 'Toy', 'Lawn ornament', 'Groundcover', 'Shrub', 'Petal']","['Animal', 'Stuffed toy', 'Toy', 'Flower']"
https://pbs.twimg.com/media/DNVJD1iXUAASRa9?format=jpg&name=small,"['person', 'wall', 'indoor', 'clothing', 'fashion', 'girl', 'human face', 'woman', 'fashion accessory', 'dress', 'mirror']",['miniskirt'],"['Joint', 'Hairstyle', 'Shoulder', 'Leg', 'Sleeve', 'Waist', 'Thigh', 'Flash photography', 'Street fashion', 'Style']","['Person', 'Skirt', 'Dress', 'Animal']"
https://pbs.twimg.com/media/DOnHrQuW4AInOdp?format=jpg&name=small,"['indoor', 'rabbit', 'cat', 'lagomorph', 'bunny', 'rabbits and hares', 'domestic rabbit', 'mammal', 'cute', 'animal', 'bunny rabbit']","['wood rabbit', 'hare', 'Angora']","['Rabbit', 'Vertebrate', 'Window', 'Ear', 'Rabbits and Hares', 'Mammal', 'Hare', 'Domestic rabbit', 'Comfort', 'Fawn']","['Rabbit', 'Animal']"
https://pbs.twimg.com/media/DPzpBY5W4AAa73l?format=jpg&name=small,"['reptile', 'turtle', 'tortoise', 'animal', 'sea turtle', 'reef', 'plant', 'salamander', 'invertebrate', 'leaf', 'amphibian', 'frog']","['ground beetle', 'dung beetle']","['Arthropod', 'Insect', 'Plant', 'Organism', 'Terrestrial plant', 'Biome', 'Natural landscape', 'Grass', 'Wood', 'Terrestrial animal']",['Beetle']
https://pbs.twimg.com/media/DRBxTGjU8AA0DIu?format=jpg&name=medium,"['person', 'text', 'art', 'clothing', 'different']",[],"['Art', 'Wall', 'Building', 'Font', 'Event', 'Retail', 'Poster', 'Room', 'Advertising', 'Facade']","['Person', '2D barcode']"
https://pbs.twimg.com/media/DSPOI_tX0AAZxf6?format=jpg&name=900x900,"['cat', 'indoor', 'animal', 'mammal', 'black', 'black and white', 'white', 'staring', 'domestic cat']","['upright', 'hare']","['Hair', 'Head', 'Eye', 'Eyelash', 'Carnivore', 'Cat', 'Felidae', 'Small to medium-sized cats', 'Whiskers', 'Ear']",['Animal']
https://pbs.twimg.com/media/CYuBKB_WYAEpQQ7?format=jpg&name=small,"['cartoon', 'clock', 'illustration']",['stopwatch'],"['Watch', 'Gesture', 'Clock', 'Happy', 'Font', 'Cartoon', 'Art', 'Illustration', 'Quartz clock', 'Drawing']","['Animal', 'Clock']"
