image url,microsoft azure labels,gluon labels,google label description,google object detection
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/173106592_134622238662355_5308473733897021837_n.jpg?tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=afocN0sL4hkAX8P60X7&edm=ALQROFkAAAAA&ccb=7-4&oh=9560481c72edc8092a9fa09ea0f1631c&oe=609CC151&_nc_sid=30a2ef&ig_cache_key=MjU1MTcxMjA0ODI0MTgwODYzMg%3D%3D.2-ccb7-4,"['grass', 'outdoor', 'field', 'animal', 'mammal', 'grassy', 'squirrel', 'lush']","['wood rabbit', 'hare', 'fox squirrel', 'wallaby']","['Plant', 'Deer', 'Fawn', 'Grass', 'Terrestrial animal', 'Natural landscape', 'Groundcover', 'Tail', 'Grassland', 'Meadow']",['Rabbit']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/172816969_203699441229999_8513236687869686761_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=zqtof45dhU8AX-ZPJ7s&edm=ALQROFkAAAAA&ccb=7-4&oh=92223748e569808bcf7ff9be635c22fa&oe=609D4661&_nc_sid=30a2ef&ig_cache_key=MjU1MTY1ODUzOTU1MTM1MzY4Mg%3D%3D.2-ccb7-4,"['lagomorph', 'grass', 'outdoor', 'mammal', 'rabbit', 'animal', 'rabbits and hares', 'mountain cottontail', ""audubon's cottontail"", 'eastern cottontail', 'domestic rabbit', 'hare', 'lower keys marsh rabbit', 'snowshoe hare', 'brown hare', 'wood rabbit', 'plant', 'pygmy rabbit', 'bunny', 'black tailed jackrabbit', 'green']","['wood rabbit', 'hare']","['Rabbit', 'Plant', ""Audubon's Cottontail"", 'Mountain Cottontail', 'Rabbits and Hares', 'Botany', 'wood rabbit', 'Domestic rabbit', 'Grass', 'Fawn']",['Rabbit']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/172556949_2845685525670288_2266776768550201176_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Q3xYiO8UHrUAX_Gd76l&edm=ALQROFkAAAAA&ccb=7-4&oh=ceb56ddcb820a3a2e23a92568aed4a3e&oe=609D8C35&_nc_sid=30a2ef&ig_cache_key=MjU1MTYxNDI2MDcyMTI2OTQzMA%3D%3D.2-ccb7-4,"['tree', 'outdoor', 'bird', 'text', 'animal', 'autumn', 'wood', 'forest']","['hare', 'wood rabbit']","['Nature', 'Branch', 'Wood', 'Twig', 'Natural landscape', 'Plant', 'Beak', 'Terrestrial animal', 'Fawn', 'Trunk']",['Animal']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/173321453_133664945436353_6231904421987257199_n.jpg?tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=h9o2rA9ugbIAX_ufxmX&edm=ABZsPhsAAAAA&ccb=7-4&oh=6000ecd211c1d8f566434ed2276daa55&oe=609C5F62&_nc_sid=4efc9f,['animal'],"['teddy', 'wool']","['Rabbit', 'Ear', 'Fawn', 'Whiskers', 'Terrestrial animal', 'Toy', 'Rabbits and Hares', 'Snout', 'Hare', 'Creative arts']",['Animal']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/171469310_153101643398539_2385447076141597397_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=1SDhj0KxjNEAX97HvYk&edm=ALQROFkAAAAA&ccb=7-4&oh=1ccfd5b139018a76ca1e2f1aca2fbaaf&oe=609EB745&_nc_sid=30a2ef&ig_cache_key=MjU1MTU3OTcwMDQwOTYyNjIxNg%3D%3D.2-ccb7-4,"['lagomorph', 'mammal', 'animal', 'rabbit', 'rabbits and hares', 'outdoor', 'domestic rabbit', 'hare', 'mountain cottontail', ""audubon's cottontail"", 'eastern cottontail', 'bunny', 'snowshoe hare', 'lower keys marsh rabbit', 'wood rabbit', 'pygmy rabbit', 'brown hare', 'windmill', 'black tailed jackrabbit', 'close']","['wood rabbit', 'hare']","['Rabbit', 'Ear', 'Plant', 'Rabbits and Hares', 'Whiskers', 'Domestic rabbit', 'Fawn', 'Terrestrial animal', 'Grass', 'Snout']",['Rabbit']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/172250120_1128851107628224_8404229507718289047_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=5nv_ZwZYbzMAX-SBJbE&edm=ALQROFkAAAAA&ccb=7-4&oh=1c8e05285c60f19dfd841f7e689ccd21&oe=609BCDAE&_nc_sid=30a2ef&ig_cache_key=MjU1MTU3ODE0MTAyNzI0ODc4NA%3D%3D.2-ccb7-4,"['grass', 'outdoor', 'animal', 'carnivore', 'dog', 'green', 'mammal', 'house', 'old', 'lush']",['tile roof'],"['Dog', 'Plant', 'Land lot', 'Carnivore', 'Building', 'Window', 'Grass', 'Grassland', 'Rural area', 'Companion dog']","['Dog', 'Animal']"
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/172182094_109534317825676_7453111886015007197_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=mjPFgpdgSR8AX-2KBJ1&edm=ALQROFkAAAAA&ccb=7-4&oh=669d967ee4dc14c8e79bbe35dbf26be7&oe=609C4B32&_nc_sid=30a2ef&ig_cache_key=MjU1MTU3MTEyNDE5ODk1NDQ5MA%3D%3D.2-ccb7-4,"['grass', 'outdoor', 'lagomorph', 'animal', 'mammal', 'rabbit', 'field', 'rabbits and hares', 'mountain cottontail', ""audubon's cottontail"", 'eastern cottontail', 'hare', 'domestic rabbit', 'standing', 'flower', 'lower keys marsh rabbit', 'brown hare', 'wood rabbit', 'snowshoe hare', 'black tailed jackrabbit', 'rodent', 'pygmy rabbit', 'squirrel', 'lush']","['hare', 'wood rabbit']","['Plant', 'Rabbit', ""Audubon's Cottontail"", 'wood rabbit', 'Flower', 'Nature', 'Mountain Cottontail', 'Eastern Cottontail', 'Grass', 'Hare']",['Rabbit']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/173116784_359997975343746_439545161459385622_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=yT9UddhhJCgAX-4Bcgg&edm=ALQROFkAAAAA&ccb=7-4&oh=bd5df734490cea99fb008fbafa9f0a5b&oe=609D0A71&_nc_sid=30a2ef&ig_cache_key=MjU1MTU2NDU4NjExODMxODcyNA%3D%3D.2-ccb7-4,"['mammal', 'animal', 'cat', 'rodent', 'lagomorph', 'green', 'hamster', 'close', 'mouse', 'closeup', 'eyes']","['guinea pig', 'wood rabbit', 'hare']","['Rodent', 'Whiskers', 'Plant', 'Fawn', 'Grass', 'Terrestrial animal', 'Groundcover', 'Snout', 'Event', 'Close-up']",['Animal']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/173095644_1401895286854484_4258277976425809177_n.jpg?tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=n50s3iNTnrIAX_AoVOz&edm=ABZsPhsAAAAA&ccb=7-4&oh=8d3d498b4a77367e258dc6bee28f6711&oe=609D5E00&_nc_sid=4efc9f,"['food', 'plate']","['menu', 'toaster', 'French loaf', 'plate']","['Food', 'Tableware', 'Dishware', 'Plant', 'Plate', 'Ingredient', 'Recipe', 'Serveware', 'Cuisine', 'Dish']","['Food', 'Tableware']"
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/173003372_833614317226933_6524655768157135826_n.jpg?tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=zLQdWD36mgAAX_irQIQ&edm=ABZsPhsAAAAA&ccb=7-4&oh=72eb22e85ec278f52940a2cf1d06c726&oe=609C7AE6&_nc_sid=4efc9f,"['rabbit', 'animal', 'indoor', 'rabbits and hares', 'domestic rabbit', 'bunny', 'mammal', 'lagomorph', 'hare', 'mouse', 'snowshoe hare']","['hare', 'wood rabbit', 'guinea pig']","['Rabbit', 'Vertebrate', 'Ear', 'Textile', 'Felidae', 'Mammal', 'Whiskers', 'Rabbits and Hares', 'Domestic rabbit', 'Comfort']","['Rabbit', 'Animal']"
