image url,microsoft azure labels,gluon labels,google label description,google object detection
https://pbs.twimg.com/media/EG3k741X0AAV8_I?format=jpg&name=900x900,"['reptile', 'frog', 'animal', 'lizard', 'amphibian', 'true frog', 'toad', 'true toad', 'scaled reptile', 'snake', 'crocodile', 'anaxyrus', 'bullfrog', 'close']",['tailed frog'],"['Frog', 'True toad', 'Liquid', 'True frog', 'Toad', 'Organism', 'Anaxyrus', 'Flash photography', 'Terrestrial animal', 'Amphibian']",['Frog']
https://pbs.twimg.com/media/EH763WeUEAAkJwh?format=jpg&name=medium,"['animal', 'frog']","['tailed frog', 'bullfrog']","['True toad', 'Frog', 'Organism', 'Gesture', 'True frog', 'Toad', 'Adaptation', 'Wrinkle', 'Terrestrial animal', 'Amphibian']","['Person', 'Animal']"
https://pbs.twimg.com/media/EHuxTuyXYAM3IdC?format=jpg&name=small,"['sketch', 'drawing', 'text', 'cartoon', 'art', 'illustration', 'child art', 'ink']",['comic book'],"['Frog', 'Motor vehicle', 'Automotive design', 'Toad', 'Vehicle', 'Art', 'Creative arts', 'Amphibian', 'True frog', 'Painting']","['Animal', 'Frog', 'Toy']"
https://pbs.twimg.com/media/EHst8uEUEAA0uin?format=jpg&name=small,"['grass', 'outdoor', 'animal', 'frog', 'reptile', 'amphibian', 'true frog', 'toad', 'true toad', 'lizard', 'anaxyrus', 'bullfrog', 'texas toad', 'scaled reptile']",['tailed frog'],"['Head', 'Frog', 'Eye', 'True toad', 'True frog', 'Toad', 'Organism', 'Anaxyrus', 'Plant', 'Terrestrial animal']",['Frog']
https://pbs.twimg.com/media/EJTKquOU0AAVwiW?format=jpg&name=900x900,"['text', 'poster', 'newspaper', 'magazine', 'person', 'human face', 'clothing']","['comic book', 'book jacket']","['Newspaper', 'Publication', 'News', 'Font', 'Tabloid', 'Poster', 'Advertising', 'Newsprint', 'Magazine', 'Vintage advertisement']","['Outerwear', 'Person', 'Clothing']"
https://pbs.twimg.com/media/EIUdfMPXUAADabu?format=jpg&name=900x900,"['person', 'man', 'suit', 'clothing', 'human face', 'red', 'tie', 'wearing', 'forehead', 'face', 'dressed', 'necktie', 'older']","['suit', 'Windsor tie']","['Forehead', 'Nose', 'Skin', 'Chin', 'Gesture', 'Spokesperson', 'Suit', 'Ear', 'Tie', 'Blazer']","['Tie', 'Person', 'Shirt']"
https://pbs.twimg.com/media/EJv_t4zXkAAXNyN?format=jpg&name=small,"['animal', 'gold', 'close']",['long-horned beetle'],"['Arthropod', 'Insect', 'Organism', 'Terrestrial animal', 'Beetle', 'Pest', 'Arachnid', 'Decapoda', 'Parasite', 'Invertebrate']",['Insect']
https://pbs.twimg.com/media/EJwHiGMXsAA3bTQ?format=jpg&name=large,"['text', 'screenshot', 'design']",['iron'],"['Product', 'Purple', 'Font', 'Material property', 'Screenshot', 'Circle', 'Electric blue', 'Magenta', 'Liquid', 'Tire']",['Packaged goods']
https://pbs.twimg.com/media/EKv5L6kUUAAFCkZ?format=jpg&name=medium,"['animal', 'bird', 'mammal']","['frilled lizard', 'Komodo dragon']","['Organism', 'Fawn', 'Terrestrial animal', 'Adaptation', 'Rodent', 'Frog', 'Grass', 'Snout', 'Twig', 'Wood']",['Frog']
https://pbs.twimg.com/media/ELxHXcPVUAEzTB2?format=jpg&name=medium,"['grass', 'outdoor', 'bird', 'field', 'black', 'animal', 'green', 'grassy', 'standing', 'raven', 'wildlife', 'beak', 'crow', 'lush']",['magpie'],"['Bird', 'Beak', 'Feather', 'Grass', 'Terrestrial animal', 'Grassland', 'Plant', 'Meadow', 'Natural landscape', 'Water bird']","['Bird', 'Raven']"
